-3877, -1932, -1195, 13129, 1780, 3167
-4014, -1977, -1050, 14100, 2616, 3733
-4225, -2060, -831, 12376, 2621, 2612
-4514, -2267, -588, 9789, 1356, 328
-4837, -2667, -391, 8377, -479, -2261
-5200, -3129, -285, 8862, -2606, -5141
-5544, -3432, -251, 9004, -4167, -8156
-5844, -3636, -245, 7659, -5121, -10813
-6151, -3923, -344, 5564, -5376, -13901
-6473, -4312, -553, 4671, -5829, -17111
-6799, -4736, -897, 3817, -6460, -20536
-7150, -5274, -1351, 2517, -5863, -24874
-7417, -5801, -1879, 1106, -4926, -30085
-7582, -6167, -2501, 20, -3235, -32712
-7616, -6299, -3139, 1306, -1894, -32712
-7527, -6260, -3783, 3908, -563, -32712
-7286, -6083, -4432, 5857, 1749, -32712
-7005, -5719, -4967, 6890, 5978, -32712
-6744, -5103, -5341, 7593, 8623, -32712
-6448, -4441, -5500, 7842, 10997, -32712
-6180, -3730, -5471, 9244, 12920, -30139
-5920, -3078, -5304, 10883, 12951, -26374
-5646, -2379, -4967, 12651, 12552, -23360
-5350, -1521, -4446, 13083, 10409, -19809
-4987, -663, -3790, 12471, 8141, -16444
-4496, 96, -3054, 12304, 5663, -13110
-3855, 929, -2252, 12707, 4294, -9719
-3161, 2045, -1345, 12301, 3374, -6951
-2559, 3347, -282, 10451, 2721, -3443
-2087, 4595, 917, 6733, 1164, 5
-1478, 5404, 2003, 1892, -1680, 2968
-725, 5465, 2658, -996, -5450, 5407
182, 5029, 2790, -1478, -7422, 6779
1076, 4508, 2646, -1702, -6102, 7109
1810, 3953, 2449, -1666, -2918, 7980
2269, 3504, 2285, -40, 29, 10042
2465, 3250, 2144, 1279, 1767, 12308
2427, 3068, 2014, 1459, 2463, 14074
2255, 2854, 1846, 871, 2029, 15241
2029, 2595, 1577, 206, 1581, 16331
1766, 2266, 1238, -263, 1200, 17541
1471, 1867, 891, -71, 1923, 18487
1143, 1549, 580, 356, 3097, 19239
757, 1327, 324, 191, 3965, 20207
309, 1109, 70, -1458, 4019, 20930
-132, 754, -189, -3274, 3517, 21418
-487, 344, -421, -4597, 3959, 20849
-808, -34, -591, -5122, 5019, 20105
-1165, -369, -772, -5648, 5303, 21311
-1556, -806, -900, -6035, 5420, 23044
-1935, -1326, -972, -5831, 5336, 22580
-2297, -1687, -995, -6839, 5708, 20079
-2687, -1932, -1016, -9831, 5916, 18307
-3090, -2256, -1041, -11519, 5908, 18775
-3559, -2722, -1052, -11313, 5127, 19755
-4046, -3212, -1008, -10865, 4425, 19571
-4466, -3578, -933, -10308, 4237, 18200
-4806, -3763, -867, -9821, 3913, 16908
-5153, -3777, -823, -10633, 3425, 16507
-5514, -3943, -926, -12645, 1833, 16339
-5785, -4240, -1070, -12723, 1911, 14994
-5976, -4449, -1096, -10618, 3283, 13253
-6157, -4422, -1034, -8825, 4020, 12035
-6220, -4271, -984, -8483, 2685, 11110
-6160, -4183, -1013, -8022, 1348, 10197
-6040, -4159, -1045, -6665, 1592, 8887
-5911, -4091, -1030, -5811, 2626, 7391
-5772, -3944, -981, -6133, 2794, 5462
-5546, -3791, -933, -7221, 1977, 2942
-5308, -3646, -929, -7794, 1433, 675
-5082, -3450, -944, -7481, 1696, -1040
-4906, -3179, -942, -7478, 1698, -2214
-4734, -2884, -930, -7921, 962, -2911
-4569, -2594, -927, -8402, 108, -3521
-4378, -2364, -969, -7877, -676, -3570
-4186, -2164, -1014, -6210, -704, -2893
-4041, -1972, -1071, -4451, -620, -1884
-3936, -1807, -1116, -3430, -810, -757
-3854, -1698, -1164, -3006, -702, -203
-3801, -1630, -1206, -2743, -233, -284
-3775, -1559, -1235, -2586, 216, -468
-3774, -1520, -1264, -2121, 402, -336
-3782, -1485, -1276, -1231, 431, -160
-3807, -1426, -1261, -410, 180, 50
-3826, -1353, -1243, -87, -141, -105
-3817, -1271, -1246, -29, -281, -518
-3812, -1176, -1263, 323, -253, -473
-3804, -1085, -1283, 855, -253, -129
-3791, -1010, -1305, 1419, -169, 300
-3785, -930, -1319, 1543, -89, 397
-3774, -854, -1336, 1198, -89, 245
-3764, -796, -1354, 843, -22, 177
-3759, -754, -1372, 793, -25, 336
-3759, -731, -1401, 999, -98, 523
-3751, -726, -1439, 1228, -185, 704
-3727, -727, -1478, 1219, -128, 585
-3707, -708, -1496, 732, 141, 286
-3702, -697, -1503, 216, 311, 156
-3708, -710, -1504, 239, 270, 282
-3712, -716, -1504, 560, 137, 391
-3715, -718, -1506, 759, 53, 531
-3713, -717, -1506, 700, 58, 392
-3711, -706, -1499, 243, 179, 95
-3711, -706, -1494, -53, 213, 18
-3715, -726, -1497, 180, 190, 148
-3727, -740, -1492, 540, 165, 313
-3738, -742, -1480, 673, 88, 315
-3741, -732, -1473, 585, 7, 239
-3736, -726, -1475, 470, 56, 190
-3737, -733, -1478, 608, 112, 217
-3737, -737, -1475, 939, 169, 283
-3735, -724, -1470, 1165, 150, 406
-3734, -713, -1459, 1233, 152, 507
