-5867, -3763, -154, 3849, 3668, -14013
-6555, -4372, -5, 4520, 3132, -15534
-7189, -5039, 22, 6685, -593, -15177
-7737, -5618, -121, 10875, -5040, -14522
-8047, -6126, -262, 14922, -8779, -13310
-8265, -6445, -460, 16739, -11218, -12780
-8445, -6716, -759, 17804, -13981, -12757
-8584, -7084, -1170, 20206, -17039, -11266
-8683, -7456, -1688, 24932, -19883, -9734
-8803, -7645, -2317, 29761, -23334, -9295
-8753, -7405, -3119, 31918, -27983, -8886
-8481, -6811, -3956, 29228, -31720, -8809
-7921, -6261, -4701, 25966, -32684, -9760
-7172, -5733, -5292, 25446, -31039, -10692
-6422, -5152, -5673, 24755, -27110, -10097
-5734, -4507, -5821, 21605, -24898, -9665
-5031, -3846, -5874, 16989, -23834, -10424
-4310, -3242, -5896, 13220, -22720, -11778
-3550, -2769, -5912, 11840, -21135, -12243
-2775, -2322, -5881, 12835, -18157, -11041
-2066, -1686, -5830, 13714, -16196, -10295
-1400, -867, -5785, 12213, -15159, -10006
-725, 0, -5819, 8807, -14469, -10223
193, 839, -6107, 5887, -12295, -9904
1248, 1694, -6473, 3899, -4181, -8747
1931, 2531, -6547, 1511, 4055, -7777
2275, 3171, -6277, -401, 5976, -6125
2433, 3548, -5779, -380, 5011, -4328
2500, 3897, -5119, 1505, 3590, -2353
2551, 4358, -4384, 2585, 1891, -147
2597, 4738, -3706, 2305, -487, 2069
2616, 4948, -3172, 1508, -4084, 4012
2704, 5098, -2856, 300, -8918, 5111
2939, 5408, -2911, -2477, -14723, 5115
3243, 5875, -3723, -7226, -20415, 6260
3991, 6223, -5574, -9676, -22239, 10536
4788, 6151, -7439, -8835, -9316, 15735
5110, 5548, -8814, -7979, 5880, 20424
4898, 4567, -10098, -9126, 18028, 22766
3820, 3348, -10480, -7762, 32026, 21192
2033, 2039, -10482, -6079, -32685, 17971
-511, 900, -9741, -2286, -32685, 14757
-3202, -130, -8593, -18, 32248, 12437
-5428, -842, -6883, 6589, 32467, 9219
-7078, -800, -4661, 13099, 30755, 4564
-8062, -173, -1733, 15511, 27708, 3862
-8221, 662, 1406, 7288, 17457, 3074
-7663, 1054, 3530, -3210, 5930, 65
-6703, 954, 4384, -6593, -2284, -3423
-5462, 949, 4424, -1603, -3182, -4760
-4244, 1240, 4216, 3277, -303, -2480
-3209, 1590, 4020, 2587, 2139, -292
-2430, 1678, 3811, -1561, 2637, -542
-1861, 1476, 3467, -3370, 2529, -1409
-1450, 1137, 3023, -2152, 3503, -1184
-1177, 939, 2639, -586, 5710, -1471
-1010, 892, 2374, -1963, 6918, -2069
-830, 868, 2121, -5340, 7252, -3050
-712, 752, 1888, -7297, 7232, -3782
-667, 641, 1679, -7352, 7898, -3652
-697, 613, 1534, -7658, 8922, -2569
-771, 543, 1446, -8614, 9438, -1358
-859, 335, 1360, -8830, 9581, -834
-1020, 77, 1218, -8206, 9695, -656
-1241, -124, 1025, -8810, 10376, -915
-1538, -261, 897, -11228, 11254, -1199
-1890, -440, 817, -13620, 11873, -598
-2280, -819, 670, -13462, 10736, 1263
-2606, -1257, 369, -11748, 9337, 3042
-2799, -1621, 126, -10075, 11171, 3676
-3113, -1809, 158, -9891, 15167, 4200
-3637, -1962, 380, -11858, 16039, 5425
-4118, -2126, 485, -14783, 12777, 6101
-4392, -2362, 405, -16831, 9570, 6624
-4605, -2745, 357, -15790, 10638, 8794
-4988, -3108, 519, -14182, 13450, 10567
-5550, -3320, 786, -14901, 11947, 10080
-6049, -3548, 809, -16786, 5952, 9393
-6350, -3992, 522, -14795, 1487, 10658
-6400, -4516, 123, -8853, 2175, 11067
-6336, -4774, -33, -3294, 7081, 9573
-6366, -4682, 38, -2721, 9636, 7639
-6400, -4498, 208, -5317, 8770, 5684
-6327, -4319, 319, -8125, 6301, 3268
-6035, -4030, 369, -11984, 5276, 846
-6309, -4193, 692, -24535, 1463, -2518
-6235, -4822, 707, -25429, -6156, -9758
-5644, -4954, 435, -12656, -4425, -8251
-5049, -4591, -206, -5232, -2081, -3444
-4516, -4206, -756, -2460, 498, -1567
-4132, -3781, -1130, 99, 402, -508
-3884, -3318, -1343, 2296, 28, 306
-3769, -2912, -1389, 3785, -16, 1140
-3761, -2515, -1353, 3541, 224, 811
-3753, -2127, -1355, 2629, 251, 242
-3730, -1789, -1416, 1880, 570, -161
-3724, -1477, -1469, 1321, 835, 173
-3749, -1269, -1473, 685, 697, 559
-3766, -1189, -1476, -98, 474, 209
-3743, -1165, -1513, -481, 308, -216
-3701, -1158, -1602, -488, 293, -251
-3655, -1194, -1683, -177, 447, -61
-3629, -1215, -1713, 444, 515, 108
-3620, -1211, -1698, 717, 319, 199
-3613, -1183, -1696, 749, 124, 120
-3607, -1143, -1693, 508, 112, -24
-3613, -1103, -1704, 300, 131, -48
-3622, -1085, -1717, 230, 246, 34
-3634, -1079, -1718, 232, 216, 108
-3642, -1074, -1726, 184, 81, 34
-3641, -1060, -1735, 83, -84, -65
-3629, -1034, -1747, -73, -191, -104
-3608, -1014, -1745, -195, -122, -40
-3593, -1011, -1736, -270, -106, 2
-3585, -1024, -1740, -253, -91, 39
-3583, -1043, -1746, -58, -117, 97
-3589, -1051, -1753, 46, -208, 150
-3589, -1044, -1770, 101, -191, 180
-3596, -1031, -1774, 164, -110, 207
-3607, -1014, -1757, 135, -96, 111
-3613, -998, -1738, -18, -19, -47
-3623, -979, -1721, -238, -59, -155
-3620, -977, -1727, -416, -209, -228
-3612, -998, -1738, -452, -249, -246
-3602, -1032, -1742, -342, -233, -206
-3593, -1060, -1751, -159, -234, -161
-3580, -1080, -1755, 19, -195, -101
-3575, -1076, -1748, 148, -187, -98
-3572, -1068, -1734, 104, -114, -68
-3577, -1057, -1727, 113, -28, -39
-3579, -1046, -1726, 35, 10, -46
-3585, -1041, -1726, -29, -5, -37
-3584, -1046, -1721, -23, -19, 11
-3583, -1045, -1721, -38, 21, 26
-3580, -1049, -1724, -42, 38, 31
-3580, -1053, -1725, -72, 0, 7
-3583, -1064, -1728, -91, -66, -23
-3584, -1079, -1735, -44, -98, -23
-3581, -1087, -1742, 98, -57, 30
-3585, -1083, -1739, 215, -9, 100
-3594, -1065, -1727, 146, -19, 49
-3602, -1041, -1717, 68, -17, 11
-3609, -1022, -1708, -124, -50, -91
-3614, -1018, -1718, -213, -73, -158
-3611, -1025, -1727, -156, -18, -94
-3608, -1032, -1721, -239, 53, -187
-3604, -1038, -1711, -273, 34, -199
-3595, -1053, -1714, -257, 17, -235
-3587, -1067, -1720, -102, -46, -139
-3586, -1074, -1731, 69, -78, -81
-3583, -1069, -1733, 133, -5, -38
-3586, -1061, -1712, 112, 63, -13
-3582, -1048, -1684, -42, 132, -105
-3576, -1049, -1666, -251, 201, -149
-3584, -1084, -1664, -370, 292, -162
-3624, -1185, -1679, -249, 139, -61
-3697, -1329, -1684, 395, -8, 36
-3819, -1571, -1645, 653, 135, -74
-4093, -1955, -1577, 997, 1951, -174
-4586, -2449, -1419, -526, 4790, -281
-5239, -3201, -1127, -2623, 6393, -2670
-6097, -4151, -851, -2207, 4833, -9931
-7003, -5280, -748, 95, 1054, -19271
-7894, -6081, -950, 5937, -1683, -24328
-8559, -6508, -1276, 11227, -4695, -24902
-8930, -6705, -1698, 15835, -7240, -23389
-9132, -6822, -2156, 20395, -8918, -21460
-9246, -6948, -2592, 26256, -10557, -19961
-9382, -6844, -3059, 31015, -13115, -19863
-9374, -6476, -3572, 31314, -17719, -19103
-9113, -6040, -4041, 28752, -21747, -16959
-8736, -5869, -4589, 27789, -23433, -15230
-8244, -5848, -4955, 29838, -21349, -14311
-7866, -5639, -5138, 31893, -21522, -13455
-7505, -5004, -5092, 31962, -25288, -12371
-7068, -4181, -5017, 28662, -29421, -10381
-6545, -3498, -4996, 24543, -31310, -7637
-5939, -2995, -5031, 21089, -31087, -6571
-5263, -2546, -5120, 18799, -29139, -6925
-4549, -2030, -5151, 15638, -26228, -7422
-3825, -1503, -5159, 11826, -24376, -7629
-3082, -962, -5283, 8273, -24024, -7595
-2293, -484, -5612, 5467, -22663, -6725
-1448, -130, -6064, 3418, -19626, -5774
-618, 211, -6511, 3158, -15806, -5031
