-1488, 3476, -917, -14204, -576, 12047
-3393, 2862, -1847, -25388, 1410, 17599
-5244, 786, -2548, -29596, -952, 13798
-6134, -2397, -3346, -32018, -7595, 6098
-4938, -5069, -4307, -20000, 567, -18741
-4884, -4983, -4360, 8061, 9324, -17464
-5398, -3454, -3661, 18979, 10254, -3472
-5763, -1359, -2585, 5785, 819, 2995
-5579, -513, -2105, -18585, -8603, -2985
-4917, -1045, -2430, -30719, -10789, -11191
-4109, -1942, -3149, -27703, -7640, -13462
-3700, -2492, -3792, -20581, -470, -11548
-3826, -2699, -4437, -17750, 5108, -9826
-4107, -2724, -5037, -19386, 7898, -9919
-4291, -2683, -5703, -24470, 10898, -11091
-4275, -2840, -6360, -25796, 13305, -10629
-4272, -3122, -6937, -20329, 14798, -7710
-4126, -3161, -7270, -11409, 15904, -4956
-3898, -2754, -7617, -7673, 18583, -4903
-3798, -2130, -8170, -7712, 23387, -3465
-3892, -1533, -9046, -9314, 27788, 1727
-4002, -1303, -9756, -6918, -32686, 5751
-4635, -1297, -10136, -1733, -32686, 7648
-1634, -5877, -5850, -32452, -32685, 15036
1510, -2186, -2530, 18434, 27061, -3740
-43, 506, -1207, -6860, 28778, -7471
-410, -1240, -2111, -8399, 13932, -3617
-333, -2267, -1879, 1525, 6329, -41
-292, -1811, -1896, 6196, 1452, 2505
21, -1143, -2088, 1686, -624, 1771
351, -834, -2368, -1231, 1297, -238
517, -1005, -2731, -4283, 403, -1175
699, -1340, -3172, -1870, -368, -1470
870, -1307, -3367, -57, -684, -1082
1061, -1239, -3446, -535, -103, -1065
1215, -1208, -3459, -959, 1248, -1247
1329, -1238, -3455, -184, 2508, -1651
1368, -1351, -3521, 1187, 2495, -1742
1387, -1440, -3609, 2977, 398, -952
1413, -1539, -3655, 5309, -1216, -92
1426, -1616, -3619, 7278, -2968, 585
1376, -1672, -3501, 9614, -3000, 1702
1285, -1714, -3345, 12701, -3676, 3458
1084, -1744, -3228, 16190, -4886, 5694
872, -1789, -3210, 18084, -7028, 8134
728, -1852, -3184, 18595, -8325, 9427
665, -1926, -3087, 18857, -8493, 9981
628, -1929, -2945, 19898, -7248, 11173
417, -1904, -2836, 21038, -5741, 13987
