-3767, -4377, -1851, 12660, 7248, -6536
-3870, -4769, -2339, 15316, 8195, -8274
-3751, -5063, -2975, 15866, 8528, -11544
-3700, -5332, -3529, 15480, 10364, -13515
-3735, -5380, -3989, 16283, 14401, -12342
-3724, -5517, -4377, 16895, 14679, -12983
-3776, -5419, -4571, 18899, 15439, -13498
-3958, -5299, -4593, 17465, 15134, -13649
-4161, -5206, -4344, 14290, 13345, -15746
-4405, -5137, -4038, 11260, 12265, -18944
-4638, -5139, -3671, 6979, 8500, -23047
-4869, -5050, -3197, 4215, 6793, -26876
-5126, -4949, -2701, 3281, 7129, -28120
-5377, -4910, -2149, 2298, 5554, -29975
-5596, -4967, -1651, 1667, 550, 32650
-5715, -5002, -1351, 2820, -2295, -32668
-5595, -4965, -1258, 4003, -2880, -30558
-5275, -4885, -1192, 4768, -2938, -29494
-4786, -4785, -1322, 7751, -3232, -28281
-4145, -4418, -1674, 10620, -2881, -26781
-3441, -3636, -2149, 12319, -374, -23230
-2507, -2611, -2526, 12695, 2482, -25444
-1968, -1020, -2577, 10571, 4982, -22151
-1667, 60, -2170, 16106, 8328, -12247
-1507, 783, -2011, 32629, 12362, 84
-1136, 2375, -2039, 32629, 4576, 6076
-485, 3868, -2007, 20894, -3635, 4448
253, 4726, -1759, 2532, -6447, -977
909, 4724, -1671, -6815, -5078, -2697
1529, 4122, -1504, -4623, -3063, -517
2113, 3461, -1314, 3096, -33, 2661
2556, 3221, -1086, 4173, 1424, 3360
2905, 3094, -853, -945, -356, 1989
3222, 2712, -639, -4097, -1448, 997
3489, 2226, -480, -2564, -1258, 1081
3702, 1841, -369, -398, -419, 1560
3841, 1631, -278, -225, 322, 1392
3913, 1529, -175, -1384, 594, 891
3926, 1465, -58, -2159, 504, 816
3891, 1293, 63, -1442, 409, 2113
3819, 1070, 217, 1288, 987, 4276
3712, 954, 415, 3863, 1975, 5742
3542, 925, 674, 4828, 1882, 6923
3323, 809, 949, 6145, 667, 8777
3128, 405, 1210, 10327, -295, 12802
2924, 78, 1400, 16875, 747, 18193
2710, 100, 1463, 20816, 665, 22019
2506, 320, 1433, 19522, -1524, 24482
2353, 431, 1311, 16573, -4304, 25925
2193, 343, 1095, 14189, -6212, 26446
2039, 146, 761, 12817, -7166, 26334
1826, -1, 391, 10337, -6735, 25411
1548, -247, 17, 7112, -5929, 24742
1230, -840, -364, 5603, -4096, 25942
954, -1576, -651, 5863, -29, 26986
753, -1973, -716, 5919, 4356, 24505
460, -2019, -743, 4676, 6789, 20870
-98, -2120, -848, 279, 7537, 20225
-743, -2390, -893, -5130, 6882, 23066
-1169, -2673, -903, -6885, 6894, 21185
-1571, -2787, -905, -6954, 6699, 16520
-2244, -3023, -1049, -6863, 4949, 15341
-2988, -3489, -1123, -5768, 3863, 20940
-3495, -3756, -1099, -3035, 5394, 23146
-3859, -3881, -1109, -683, 5979, 20543
-4079, -3810, -1056, 730, 7233, 14892
-4378, -3433, -936, 92, 8429, 11070
-4928, -2940, -886, -4289, 7890, 10588
-5586, -2723, -884, -9100, 4738, 13166
-5964, -2953, -824, -8203, 2648, 16404
-6050, -3411, -806, -1696, 3374, 17326
-5892, -3805, -835, 4300, 5039, 14364
-5631, -3966, -797, 6927, 6751, 9375
