-5080, -6120, 871, 2085, -3868, -15405
-5805, -6837, 1163, 5180, -4338, -17826
-6606, -7389, 1414, 7414, -6365, -20365
-7457, -7777, 1597, 7656, -8412, -22705
-8269, -8158, 1685, 6783, -10336, -25002
-8981, -8561, 1641, 7860, -11435, -26834
-9628, -8835, 1443, 10035, -12907, -27779
-10279, -8985, 1116, 11827, -15997, -27771
-10744, -8865, 768, 12365, -18862, -28144
-10997, -8627, 349, 11747, -21279, -29012
-11039, -8314, -93, 12314, -21803, -28829
-10821, -7762, -409, 12481, -20407, -29038
-10501, -7012, -631, 10931, -19561, -30371
-10149, -6221, -737, 8360, -19131, -30512
-9714, -5582, -779, 6741, -19146, -28654
-9235, -5005, -899, 7563, -19658, -27986
-8690, -4330, -1041, 8461, -19642, -27409
-8148, -3609, -1149, 8768, -18067, -26281
-7694, -2941, -1264, 7345, -17428, -25303
-7258, -2368, -1363, 5585, -16680, -24733
-6894, -1891, -1493, 4627, -15627, -23886
-6606, -1489, -1633, 3940, -14476, -23049
-6437, -1163, -1751, 4010, -12432, -22551
-6379, -864, -1850, 4523, -10308, -22655
-6330, -527, -1940, 4954, -8176, -22392
-6210, -196, -2029, 4965, -6376, -21202
-6187, 101, -2140, 5268, -5506, -20277
-6315, 439, -2333, 5872, -7440, -20649
-6491, 928, -2672, 5307, -10835, -21722
-6428, 1578, -3056, 3511, -11029, -21417
-6140, 2293, -3563, 3145, -7552, -19207
-6227, 3605, -4218, 993, -6752, -22829
-6625, 6083, -5390, -6053, -9168, -27460
-6390, 7650, -6045, -9922, -7306, -15855
-5576, 7459, -5936, -1537, 4443, 6771
-5064, 6393, -5202, 8793, 15226, 14829
-4684, 5169, -4364, 10749, 13581, 9385
-4372, 4365, -3643, 8305, 10301, 3351
-4141, 4051, -3246, 3545, 2000, 1157
-3866, 3997, -3214, 1552, -2946, 1451
-3713, 4103, -3532, 2305, -4214, 2927
-3652, 4474, -4085, 3047, -3354, 4141
-3630, 4827, -4687, 3222, -1778, 6626
-3681, 5006, -5310, 3883, 739, 10592
-3758, 5051, -5806, 3742, 4380, 13346
-3890, 4990, -6200, 2651, 7025, 15380
-4034, 4764, -6470, 11, 8000, 17353
-4199, 4348, -6592, -2090, 8687, 19030
-4288, 3839, -6631, -2816, 10159, 19169
-4239, 3341, -6669, -3850, 14103, 18498
-4286, 2791, -6642, -3915, 19311, 18096
-4402, 2204, -6566, -3616, 23581, 17861
-4628, 1636, -6353, -2896, 26643, 17434
-4980, 1081, -6045, -1834, 28244, 16331
-5294, 573, -5670, -1349, 27897, 14237
-5517, 175, -5270, -531, 29729, 12356
-5879, 80, -4953, 432, 30829, 10046
-6162, 187, -4706, -2822, 29110, 8311
-6379, 217, -4235, -5132, 31839, 10852
-6774, 239, -3655, -4126, 32756, 14066
-7254, 100, -2970, -5028, 32756, 14418
-7453, -408, -2114, -3706, 27077, 11884
-7418, -897, -1144, 3286, 24790, 8589
-7131, -962, 33, 9381, 25307, 6843
-6629, -1099, 1873, 10253, 24574, 6024
-6254, -1223, 4149, 10564, 22233, 2070
-5976, -713, 6211, 8229, 13771, -4474
-5354, -23, 7685, 4959, 7202, -3996
-4601, 717, 8619, 1244, 6263, -778
-3817, 1067, 9390, -909, 6248, 85
-3348, 1188, 9863, 1935, 6316, 1904
-3099, 1299, 9877, 453, 1007, 1597
-2689, 1290, 9421, -3787, -5020, -599
-2095, 1067, 8769, -2959, -5506, -1712
-1602, 925, 7979, 868, -3359, -847
-1277, 956, 7173, 470, -3035, -937
-997, 1019, 6374, -2877, -3657, -1396
-675, 980, 5672, -4943, -3482, -1948
-377, 855, 5073, -3324, -1330, -1452
-172, 778, 4563, -2220, 1455, -500
-80, 753, 4169, -4718, 4032, -28
-62, 635, 3835, -8386, 6176, -551
-180, 331, 3573, -8818, 8944, -2046
-517, -46, 3480, -5101, 10949, -4313
-1007, -243, 3425, -1738, 9963, -7699
-1357, -222, 3379, -2123, 5223, -9030
-1545, -265, 3255, -2062, -39, -7441
-1637, -418, 3016, 871, -3640, -5284
-1648, -326, 2735, 3264, -5062, -5224
-1515, 60, 2510, 1273, -5447, -6161
-1149, 351, 2254, -2807, -5901, -4981
-686, 472, 1965, -5394, -5217, -3561
-350, 512, 1640, -6407, -4029, -2897
-89, 576, 1318, -7748, -3247, -1896
366, 545, 1012, -8786, -1813, -124
753, 440, 712, -8502, 2061, 1776
844, 318, 446, -8230, 6531, 3671
765, 257, 327, -8290, 10795, 5264
707, 281, 407, -8841, 16504, 5732
297, 204, 613, -9825, 21173, 7317
