-5814, -5748, 434, 10460, -3437, -12741
-6233, -5651, 455, 10686, -5774, -13549
-6594, -5443, 388, 11576, -7212, -13651
-6808, -5080, 220, 12395, -8828, -13381
-6926, -4637, 8, 12581, -10147, -12681
-6869, -4071, -255, 12533, -10619, -11866
-6680, -3330, -582, 11349, -10808, -11403
-6328, -2580, -916, 9844, -10628, -9717
-5807, -1836, -1214, 9482, -9449, -7452
-5196, -939, -1443, 9092, -8246, -6408
-4536, -104, -1609, 7846, -7453, -4130
-3888, 468, -1702, 6893, -6253, 321
-3287, 727, -1669, 6504, -4767, 3708
-2804, 845, -1520, 5644, -3953, 4521
-2442, 846, -1349, 3565, -3862, 3820
-2082, 683, -1082, 2240, -3410, 3794
-1768, 434, -627, 839, -652, 3677
-1619, 139, -90, -2284, 188, 3157
-1504, -477, 591, -2562, -1360, 3319
-1423, -1227, 1376, 1392, -1509, 2818
-1471, -1670, 2153, 3667, -1108, 1067
-1455, -1929, 2811, 2152, -2281, 929
-1315, -2324, 3435, 451, -1349, 2521
-1287, -2891, 4155, -675, 782, 3821
-1485, -3579, 4854, -1741, 162, 2705
-1751, -4350, 5332, 18, -4310, -760
-1917, -4997, 5503, 2702, -8297, -3167
-1969, -5381, 5417, 3090, -9903, -4278
-1970, -5614, 5125, 852, -10342, -6215
-1952, -5846, 4729, -295, -10159, -8296
-1979, -6023, 4266, 1642, -9694, -10078
-2024, -5979, 3721, 3925, -9760, -11589
-2055, -5701, 3108, 4133, -10187, -13010
-2007, -5278, 2455, 3328, -10143, -14418
-1889, -4852, 1815, 3497, -9055, -15026
-1753, -4364, 1223, 5387, -7219, -15188
-1639, -3513, 658, 5757, -5817, -16020
-1467, -2391, 78, 1895, -5557, -16148
-1186, -1450, -447, -1783, -3381, -13471
-957, -791, -978, -1363, -53, -9746
-712, -86, -1434, -130, 1500, -8357
-468, 621, -1725, -1147, 3687, -6946
-379, 1212, -1859, -3646, 5920, -4727
-385, 1627, -1910, -7191, 7172, -2592
-398, 1751, -1861, -9714, 7930, -1350
-443, 1707, -1680, -9174, 9272, -958
-699, 1660, -1407, -8166, 10936, -118
-947, 1524, -1037, -7663, 11575, 1720
-1082, 1228, -367, -2742, 14313, 2560
-1444, 1124, 563, 3584, 16573, 3092
-2024, 1397, 1584, 2640, 14703, 3161
-2245, 1569, 2572, -2128, 12213, 5546
-2409, 1386, 3759, -1113, 14807, 8167
-2870, 1309, 5075, 2550, 16061, 8795
-3302, 1406, 6253, 2615, 11289, 8554
-3440, 1459, 7348, 984, 9248, 10700
-3644, 1324, 8342, -596, 9229, 12425
-3971, 901, 9157, -467, 5602, 12238
-4221, 367, 9794, 2841, 731, 10633
-4352, -90, 10221, 5351, -3013, 10786
-4370, -462, 10442, 3768, -5521, 11025
-4464, -866, 10403, 825, -8354, 8751
-4492, -1449, 9958, 1933, -12170, 7762
-4284, -1986, 9222, 5423, -13344, 8470
-3973, -2344, 8366, 5644, -12520, 7900
-3689, -2644, 7469, 2451, -12083, 5880
-3435, -3009, 6493, 1499, -12296, 3680
-3081, -3277, 5480, 3456, -11856, 2585
-2648, -3351, 4483, 4687, -10662, 2101
-2155, -3240, 3515, 2494, -8663, 1272
-1662, -3003, 2617, -333, -6759, -715
-1225, -2652, 1773, -1660, -5358, -2862
-819, -2264, 1054, -994, -4155, -3657
-403, -1833, 549, 1282, -1964, -2961
-96, -1316, 281, 1809, 451, -1506
55, -883, 199, -453, 1218, -457
178, -650, 247, -2886, 1435, -995
281, -509, 406, -2996, 2638, -2186
289, -295, 645, -2344, 3886, -2663
192, 11, 919, -3020, 4324, -2024
30, 203, 1094, -5077, 3864, -528
-39, 162, 1131, -5659, 3309, 577
-51, 62, 1152, -4343, 5194, -43
-173, 97, 1173, -4168, 7514, -405
-364, 132, 1163, -6359, 8108, 13
-634, -21, 1090, -7685, 8129, 300
-908, -279, 1046, -6544, 8152, 430
-1138, -393, 1088, -5298, 9392, 168
