-3659, -4312, -2205, -1802, 2785, -14700
-3614, -4485, -2789, -8309, 5601, -16597
-3540, -4572, -3357, -8425, 8435, -17064
-3509, -4561, -4077, -6815, 12919, -17792
-3543, -4467, -4719, -5326, 16209, -17025
-3605, -4230, -5237, -1598, 19959, -15605
-3695, -3855, -5607, -477, 21125, -15023
-3741, -3374, -5787, -290, 22153, -14290
-3736, -2783, -5794, -96, 21975, -12460
-3689, -2192, -5668, 24, 21330, -10248
-3596, -1626, -5413, -1018, 19848, -8224
-3408, -1170, -5086, -4502, 16780, -7918
-3179, -868, -4658, -6257, 13726, -7441
-2952, -650, -4223, -5913, 11236, -5846
-2730, -471, -3870, -7988, 8064, -4977
-2398, -409, -3595, -12821, 3715, -5932
-1931, -663, -3267, -13215, 126, -4741
-1454, -1115, -3022, -5803, 2459, 330
-1030, -1431, -2857, -937, 5106, 3255
-927, -1813, -2315, -868, 4959, 3089
-420, -2908, -2531, 8378, -18412, -5824
82, -2579, -2607, 729, -164, -3771
406, -2501, -2574, -4255, -441, 2163
629, -2540, -2583, -1713, 3152, 368
811, -2318, -2808, 496, 1471, -856
1099, -2076, -2865, 236, -53, 708
1337, -1952, -2824, 421, 1686, 1145
1452, -1873, -2807, -1419, 143, 978
1564, -1887, -2840, -1751, -650, 908
1656, -1942, -2883, -706, -1043, 680
1710, -1992, -2899, 426, -480, 404
1663, -2055, -2882, 1306, 353, 375
1519, -2126, -2834, 1328, -195, 278
1360, -2240, -2747, 1538, -1699, 80
1226, -2368, -2606, 3642, -2410, 22
1116, -2504, -2434, 7227, -2388, 249
971, -2553, -2248, 11970, -1534, 1204
751, -2482, -2103, 14814, -1912, 2955
574, -2393, -1983, 15421, -3795, 4855
449, -2332, -1871, 16256, -5043, 6773
304, -2296, -1790, 17812, -5805, 9052
120, -2344, -1812, 19590, -7065, 11357
-40, -2425, -1859, 20778, -8148, 13050
-171, -2439, -1867, 21080, -8203, 14445
-296, -2347, -1831, 20438, -7068, 16040
-548, -2222, -1829, 17205, -6343, 18385
-867, -2122, -1857, 10185, -7064, 20047
-1165, -2176, -1884, 3568, -8220, 18867
-1444, -2345, -1923, 1579, -7899, 16928
-1890, -2516, -2051, 371, -5857, 17697
