-4454, -6553, 572, 465, -5187, -14756
-5025, -7410, 673, 1558, -6373, -17596
-5645, -8051, 686, 2621, -7532, -20707
-6344, -8567, 655, 3052, -8170, -23654
-7146, -9008, 553, 4341, -8367, -25988
-7929, -9274, 464, 4467, -8003, -28054
-8746, -9452, 384, 3155, -7680, -30378
-9517, -9646, 300, 3617, -7767, -32298
-10145, -9658, 232, 5866, -7562, 32650
-10656, -9404, 147, 6072, -8277, 32650
-10920, -9047, 55, 4470, -9395, 32650
-10936, -8595, -35, 4472, -8946, 32650
-10838, -8006, -111, 5248, -8716, 32650
-10644, -7249, -187, 5187, -9109, 32650
-10306, -6420, -298, 3284, -10417, 32650
-9777, -5700, -440, 1985, -11234, 32650
-9203, -5029, -557, 3376, -10395, 32650
-8674, -4352, -705, 4512, -10427, 32650
-8184, -3649, -834, 4054, -9774, -32140
-7762, -3004, -937, 2970, -9164, -31064
-7418, -2464, -1015, 2941, -8957, -30386
-7164, -1960, -1071, 3753, -8625, -29875
-6977, -1438, -1114, 4103, -7938, -29281
-6868, -929, -1124, 3835, -6671, -28591
-6871, -448, -1146, 3542, -5755, -27432
-6905, 19, -1211, 3470, -6097, -26334
-6939, 497, -1289, 3585, -6367, -25627
-6953, 1039, -1370, 4661, -5730, -23915
-6844, 1806, -1436, 4755, -4607, -21620
-7103, 3042, -1664, 3757, -6560, -22599
-7748, 4988, -2494, 95, -12496, -23879
-7405, 6646, -3471, -2921, -12414, -12297
-6410, 7219, -3756, -1136, 2369, 6569
-5813, 6399, -3257, 2884, 10519, 12683
-5356, 5033, -2646, 5116, 10218, 8754
-4772, 3865, -2071, 4245, 7507, 2959
-4195, 3127, -1607, 2651, 4855, -1681
-3852, 2922, -1459, 2645, 3974, -4259
-3756, 3236, -1588, 4254, 2845, -3824
-3740, 3853, -1894, 5570, 2301, -323
-3842, 4438, -2345, 5246, 1288, 3506
-3911, 4828, -2879, 4667, 604, 6129
-3876, 5001, -3425, 5216, 993, 7401
-3897, 5032, -3952, 6835, 2277, 9334
-4037, 5068, -4493, 7208, 2976, 10797
-4179, 5119, -5027, 5911, 3316, 10608
-4372, 5083, -5539, 4563, 4065, 11598
-4526, 4930, -5925, 3910, 6200, 15210
-4685, 4741, -6202, 3054, 9914, 17100
-4796, 4504, -6371, 2809, 14192, 17331
-4871, 4198, -6403, 2867, 19948, 18348
-5064, 3834, -6218, 866, 26807, 21066
-5553, 3344, -5868, -2080, 31430, 23226
-6146, 2650, -5371, -4871, 32273, 23975
-6669, 1602, -4697, -4623, 31981, 22895
-7103, 589, -4023, 1045, 30740, 17294
-7092, -148, -3473, 7989, 30974, 9317
-6896, -374, -2984, 14046, 32756, 4152
-6887, -4, -2499, 14558, 32756, 104
-7089, 769, -1935, 7470, 32756, 2123
-7170, 1210, -1466, -3297, 27925, 9231
-7067, 950, -1166, -11213, 21754, 13789
-6620, 91, -936, -12709, 19043, 13762
-6057, -1021, -355, -6228, 22246, 9551
-5565, -2054, 794, 11207, 29099, 3973
-5569, -2100, 2352, 24355, 31020, 261
-5522, -1148, 4205, 18336, 22228, -5319
-5283, -51, 6173, 7426, 14646, -5405
-4841, 768, 7756, -976, 9724, -1255
-4214, 992, 8977, -4254, 6410, -569
-3801, 1000, 9816, -52, 5277, -505
-3470, 1242, 10066, 173, 7, -595
-2918, 1332, 9930, -2451, -3657, -1049
-2421, 1240, 9477, -652, -3319, -455
-2030, 1233, 8833, -276, -4519, -865
-1639, 1270, 8105, -2037, -5305, -1600
-1254, 1220, 7378, -2130, -4813, -1458
-945, 1149, 6661, -436, -4159, -760
-663, 1125, 5955, -32, -3812, -485
-393, 1121, 5293, -1671, -2860, -318
-119, 1046, 4741, -3114, -1657, -408
50, 901, 4316, -2196, -362, -1027
143, 801, 3998, -434, 166, -1047
180, 824, 3747, -975, 270, -928
178, 856, 3526, -4270, 541, -780
151, 771, 3321, -7718, 1217, -444
91, 562, 3109, -9420, 2019, -1302
-10, 304, 2875, -8566, 3507, -2507
-166, 111, 2616, -6616, 4822, -3067
-284, 52, 2370, -5700, 4956, -3246
-386, 83, 2132, -6256, 4385, -3410
-462, 39, 1872, -6680, 3535, -3436
-428, 4, 1659, -6158, 3330, -3175
-425, 34, 1499, -5683, 4503, -2830
-510, 72, 1352, -6336, 5909, -1158
-539, 44, 1222, -7850, 6322, 440
-468, -113, 1150, -8426, 6355, 383
-472, -281, 1113, -7204, 7967, 302
-696, -341, 1101, -6409, 9486, 1602
-881, -355, 1122, -8341, 9825, 3767
-1026, -480, 1229, -11560, 11058, 4585
-1347, -778, 1346, -13315, 12380, 5249
-1885, -1216, 1386, -14290, 11980, 6641
-2506, -1802, 1361, -15370, 9487, 8270
-2897, -2502, 1395, -14806, 7549, 9168
-3174, -3148, 1508, -12266, 8706, 7821
-3491, -3499, 1614, -11445, 9985, 5291
-3744, -3684, 1654, -14056, 8123, 4731
-3820, -3928, 1732, -15179, 6714, 5701
-3814, -4174, 1861, -12300, 6638, 6869
-3845, -4235, 1934, -9123, 6553, 7366
-3962, -4164, 1914, -9115, 5199, 7777
-4094, -4137, 1847, -9543, 3384, 8449
-4203, -4127, 1719, -8129, 2784, 9255
-4282, -4029, 1550, -6856, 2591, 9262
-4410, -3966, 1414, -6913, 2255, 8858
-4576, -3985, 1295, -7632, 2204, 8747
-4688, -4033, 1139, -8538, 1515, 7566
-4706, -4063, 957, -9683, 233, 5329
-4639, -4020, 776, -10586, -421, 3073
-4525, -3926, 606, -11123, -468, 1252
-4413, -3809, 458, -10326, -52, 141
-4303, -3720, 264, -9374, -533, -851
-4172, -3607, 108, -6830, 8, -1416
-4067, -3479, -40, -3240, 431, -1408
-3972, -3289, -164, 114, 707, -1259
-3899, -3037, -259, 2360, 761, -1111
-3843, -2745, -327, 3125, 571, -1115
-3804, -2451, -370, 2636, 462, -1371
-3775, -2177, -409, 1746, 195, -1675
-3742, -1927, -479, 972, -103, -1641
-3704, -1722, -559, 224, -251, -1212
-3660, -1591, -628, -418, -332, -721
-3626, -1503, -686, -243, -169, -327
-3614, -1446, -734, 336, -65, -19
-3621, -1384, -765, 818, -34, 42
-3613, -1323, -795, 811, -260, 55
-3608, -1273, -822, 418, -478, 103
-3597, -1237, -848, 123, -424, 259
-3590, -1215, -872, -48, -231, 337
-3590, -1195, -888, -120, 20, 417
-3596, -1172, -887, -274, 190, 541
-3601, -1155, -883, -558, 166, 694
-3598, -1152, -874, -915, 211, 769
-3590, -1185, -852, -1331, 30, 657
-3590, -1229, -837, -1219, 178, 499
-3603, -1275, -820, -1141, 97, 406
-3624, -1315, -800, -1119, 47, 226
-3642, -1353, -793, -1134, -182, 99
-3644, -1392, -793, -914, -321, 25
-3635, -1421, -808, -492, -263, -18
-3626, -1437, -817, 85, -137, -24
-3620, -1428, -823, 395, -12, -66
-3622, -1404, -826, 378, -47, -68
-3621, -1375, -828, 303, -109, -53
-3620, -1351, -833, 305, -185, -22
-3618, -1335, -841, 401, -144, 34
-3617, -1316, -848, 545, -66, 91
-3613, -1298, -848, 569, -51, 104
-3609, -1280, -848, 478, -50, 80
-3613, -1265, -848, 390, -16, 36
-3621, -1257, -842, 354, 6, 23
-3626, -1251, -833, 413, 11, 1
-3626, -1239, -825, 484, 24, -47
-3621, -1218, -810, 451, 58, -69
-3624, -1192, -796, 284, 62, -26
-3631, -1171, -781, 71, -74, 72
-3629, -1171, -777, 21, -221, 212
-3621, -1182, -779, 166, -219, 276
-3606, -1191, -788, 240, -131, 284
-3598, -1198, -790, 197, -35, 246
-3600, -1203, -789, 126, -51, 174
-3607, -1208, -789, 66, -142, 103
-3616, -1217, -801, 28, -267, 24
-3617, -1222, -816, 51, -253, -13
-3616, -1216, -826, 39, -121, -60
-3611, -1202, -833, -130, -69, -130
-3608, -1197, -834, -256, -81, -132
-3608, -1198, -835, -129, 0, -75
-3608, -1194, -830, 72, 43, -7
-3607, -1181, -822, 110, 41, 66
-3605, -1171, -822, -68, -45, 98
-3602, -1170, -825, -260, -89, 92
-3603, -1180, -832, -245, -10, 106
-3602, -1193, -834, -91, 84, 139
