-3774, -1289, 69, -15009, 463, -2666
-3884, -1826, -78, -16104, -775, -3617
-3885, -2628, -465, -11661, -2455, -5502
-3781, -3380, -1138, -5682, -824, -7756
-3603, -3656, -1856, -1824, 1994, -9255
-3391, -3664, -2576, -2444, 5034, -10125
-3196, -3636, -3282, -4571, 6994, -10412
-3026, -3627, -3917, -4233, 9300, -10945
-2952, -3489, -4436, -2853, 12205, -11367
-2994, -3297, -4846, -1749, 13825, -10429
-3083, -3108, -5178, -1056, 15469, -9965
-3158, -2861, -5411, -2336, 16818, -10623
-3203, -2564, -5504, -6161, 18182, -11746
-3266, -2340, -5487, -9441, 18723, -11247
-3289, -2336, -5467, -10061, 19306, -10142
-3239, -2381, -5269, -10729, 19819, -10869
-3124, -2323, -4907, -9776, 19327, -9673
-3008, -2205, -4506, -8959, 18159, -7812
-2830, -2223, -4060, -8388, 14753, -6925
-2564, -2279, -3596, -5645, 12765, -5718
-2303, -2216, -3159, -2120, 11700, -3686
-2074, -2043, -2810, -471, 10011, -1963
-1833, -1868, -2595, -1575, 7319, -1561
-1469, -1787, -2457, -3207, 4747, -1808
-1555, -2018, -2243, -2248, 5326, 74
-1501, -1872, -1567, 11470, -4571, 2270
-969, -1583, -1760, 8691, 745, 215
-527, -1428, -1857, -3783, -4231, -905
-4, -1581, -1981, -4211, -2080, -816
412, -1702, -2312, 1177, 1937, -369
702, -1637, -2543, 956, -1202, 12
958, -1600, -2641, 550, -976, 227
1193, -1619, -2695, 407, -2330, 248
1394, -1632, -2706, 1159, -1323, 209
1536, -1667, -2703, 1109, -670, 159
1644, -1724, -2672, 1021, 1, 380
1669, -1752, -2656, 153, 1135, 567
1575, -1820, -2623, -1260, 356, 275
1457, -1968, -2529, -967, -811, -145
1317, -2121, -2359, 1637, -1798, 111
1167, -2256, -2148, 5773, -2610, 754
996, -2321, -1956, 10656, -2331, 2081
776, -2251, -1820, 14616, -2485, 4274
521, -2051, -1716, 15686, -3538, 6423
257, -1836, -1626, 14501, -5263, 8141
-13, -1693, -1560, 13270, -7147, 10020
-287, -1668, -1540, 13517, -9063, 12664
-619, -1675, -1619, 13286, -10934, 15907
-983, -1692, -1774, 10023, -14573, 18505
-1294, -1771, -1978, 7015, -17327, 18343
-1566, -1956, -2126, 6643, -16228, 15945
-1981, -2170, -2361, 5744, -15637, 16733
-2369, -2307, -2589, 2646, -14733, 18263
-2698, -2457, -2711, 224, -14068, 18486
-3029, -2635, -2763, 1637, -10234, 18119
-3405, -2700, -2764, 1323, -6572, 18633
-3849, -2696, -2650, -1361, -4217, 18869
-4424, -2746, -2611, -2548, -4620, 18753
-4937, -3005, -2575, -1220, -5968, 19396
-5228, -3364, -2502, 3581, -3443, 20555
-5363, -3558, -2475, 5309, -1586, 18975
-5309, -3649, -2443, 578, -2664, 14272
-5082, -3760, -2408, -5758, -2688, 8708
-4776, -3821, -2384, -10057, -1528, 2685
-4455, -3767, -2314, -10597, 640, -2861
-4209, -3588, -2203, -9172, 3766, -6217
-4077, -3302, -2058, -7913, 5845, -6901
-4021, -2982, -1893, -7113, 6459, -5800
-3997, -2685, -1714, -6875, 5949, -4343
-4001, -2428, -1529, -6893, 4995, -3785
-4005, -2189, -1367, -6880, 3562, -3804
-4031, -1946, -1246, -7395, 2113, -3545
-4024, -1754, -1113, -7794, -153, -2863
-3979, -1661, -1030, -6622, -1377, -2315
-3938, -1618, -992, -3761, -1569, -1240
-3888, -1562, -970, -101, -1398, -226
-3840, -1474, -907, 2041, -835, 310
-3818, -1393, -829, 2943, -163, 405
-3814, -1288, -765, 3188, 129, 196
-3803, -1146, -741, 2363, 296, 31
-3793, -1016, -742, 1244, 553, 28
-3786, -923, -757, 372, 589, -31
-3783, -860, -793, -205, 342, -108
-3769, -834, -849, -320, -36, -56
-3750, -840, -921, 35, -217, -1
-3728, -845, -994, 417, -201, -17
-3709, -832, -1056, 608, -79, -19
-3688, -821, -1104, 581, -5, 35
-3662, -814, -1134, 489, 116, 62
-3649, -803, -1149, 121, 297, -58
-3648, -807, -1148, -174, 202, -133
-3647, -814, -1139, -97, 113, -152
-3654, -828, -1137, 163, 26, -56
-3656, -850, -1134, 479, 47, 20
-3662, -864, -1125, 462, 123, -24
-3662, -871, -1122, 244, 43, -107
-3660, -880, -1115, 215, 128, -130
-3661, -889, -1107, 344, 196, -34
-3659, -903, -1100, 513, 150, 28
-3652, -919, -1102, 720, 100, 42
-3645, -923, -1106, 876, 174, -24
-3640, -913, -1113, 804, 227, -76
-3640, -908, -1123, 646, 225, -113
-3643, -904, -1127, 650, 243, -86
-3650, -896, -1130, 698, 223, -40
-3650, -891, -1135, 660, 138, 0
-3640, -890, -1144, 715, 113, 35
-3627, -891, -1144, 847, 168, 71
-3627, -883, -1140, 818, 247, 47
-3635, -869, -1129, 565, 176, 5
-3639, -859, -1127, 225, 20, 2
-3637, -858, -1126, -45, -41, -29
-3635, -865, -1131, -14, -26, 23
-3630, -878, -1127, 177, 42, 46
-3628, -887, -1122, 259, 116, 1
-3633, -893, -1111, 224, 89, -27
-3641, -892, -1104, 142, 41, -21
-3645, -897, -1096, 89, -6, 4
-3642, -905, -1095, 105, -30, 22
-3635, -914, -1099, 83, -23, 3
-3632, -919, -1104, 28, 34, -45
-3633, -922, -1112, 84, 41, -14
-3632, -922, -1114, 175, 66, 5
-3632, -919, -1114, 102, 34, -8
-3629, -914, -1119, 14, 12, -63
-3630, -913, -1118, 17, 28, -9
-3630, -916, -1123, 3, 16, -23
-3627, -915, -1133, -88, -31, -61
-3623, -917, -1140, -65, -16, -66
-3624, -915, -1138, 56, 51, -13
-3630, -913, -1134, 40, 45, -11
-3638, -914, -1134, -131, -54, -30
-3634, -925, -1139, -180, -113, -26
-3629, -936, -1142, 8, 12, -9
-3626, -942, -1137, 119, 99, 23
-3627, -943, -1121, 38, 61, -12
-3627, -946, -1114, -65, -25, -50
