-3531, -723, -1532, -13599, 1693, -5040
-3482, -610, -1617, -22988, 2734, -8391
-3446, -874, -1779, -25870, 2532, -10107
-3457, -1195, -1929, -22276, 1040, -9880
-3465, -1269, -2033, -18605, -1083, -9082
-3404, -1368, -2145, -16264, -2519, -8276
-3279, -1545, -2302, -11005, -2549, -6330
-3154, -1615, -2446, -4695, -1913, -3802
-3074, -1527, -2543, -276, -1141, -1521
-3032, -1356, -2616, 1403, -595, 132
-3031, -1195, -2667, 853, -104, 1073
-3100, -1188, -2710, 449, 43, 1635
-3292, -1310, -2817, 317, -276, 754
-3686, -1519, -3100, -1483, -1456, -924
-3980, -1877, -3619, -3711, -2801, -3671
-4008, -2202, -4159, -4511, 3098, -7416
-4535, -2376, -4487, -5552, 9348, -9863
-5325, -2480, -4494, -4792, 6541, -11330
-5622, -2353, -4207, -1908, 2099, -9784
-5273, -1805, -3838, -2066, 2585, -8393
-4592, -1363, -3493, -6606, 4911, -7229
-3961, -1319, -3045, -7130, 7538, -5186
-3542, -1208, -2467, -4552, 6238, -4557
-2913, -986, -2023, -4670, 2975, -4392
-2087, -836, -1761, -5228, 1615, -3005
-1400, -738, -1595, -5267, 1032, -1509
-1121, -742, -1791, -6746, -2080, -2087
-674, -1162, -2893, -4797, -6748, -2749
41, -1505, -4369, 1093, -1210, -1862
420, -1326, -5652, 2286, 7961, -1497
553, -911, -6514, -1144, 13771, -813
509, -702, -7025, -2833, 15962, 812
405, -686, -7327, -1873, 17038, 2763
172, -736, -7511, -1499, 17274, 3152
-60, -958, -7608, -1779, 17502, 2821
-434, -1210, -7618, -477, 18410, 2444
-961, -1339, -7549, -241, 17689, 910
-1305, -1449, -7512, -298, 16721, 355
-1688, -1527, -7375, -882, 17902, 1395
-2177, -1615, -7193, -3245, 18649, 420
-2407, -1764, -6985, -4375, 19372, -1216
-2554, -1761, -6735, -3752, 20460, -404
-4085, -288, -6021, 7328, 18461, -3320
-2481, -1038, -5631, -2683, -15451, 3925
-1304, -1617, -5073, -1870, 9149, 3932
-1614, -2015, -4335, -2868, 9772, -3321
-1025, -1839, -4082, 3734, -1368, -612
-275, -1338, -3728, 3223, 889, 1524
64, -1063, -3336, 606, 2476, 174
410, -1116, -3090, -882, 618, 1044
712, -1350, -2999, -95, -52, 1378
934, -1514, -3027, 1481, -351, 1576
1091, -1612, -3023, 3116, -365, 2539
1066, -1603, -2809, 3968, 241, 3173
960, -1605, -2549, 4203, -584, 3679
842, -1730, -2310, 6091, -1560, 4640
765, -1919, -2128, 11285, -1886, 6223
727, -2012, -1996, 17404, -1494, 8683
615, -1855, -1888, 21978, -806, 11826
426, -1521, -1816, 22298, -1414, 15726
165, -1258, -1785, 19845, -3089, 19471
-171, -1187, -1800, 17738, -4763, 22865
-556, -1404, -1870, 16100, -7128, 25637
-831, -1795, -1962, 16167, -8999, 26799
-1060, -2153, -2035, 16764, -8290, 27183
-1428, -2454, -2023, 14595, -5549, 27842
-2026, -2666, -1934, 8206, -3697, 26961
-2593, -2910, -1811, 1103, -3578, 21817
-2978, -3110, -1708, -3618, -2670, 15211
-3332, -3080, -1660, -6791, -1197, 11953
-3735, -2763, -1764, -14634, -521, 13315
-4119, -2573, -2010, -26720, -95, 13351
-4445, -2759, -2350, -32442, 657, 10424
-4742, -3094, -2722, -32442, 920, 6339
-4971, -3517, -3110, -32442, -1177, 2265
-5053, -4090, -3426, -25286, -4323, 30
-4984, -4597, -3628, -12784, -6504, 117
-4817, -4783, -3744, 678, -7586, 1979
-4556, -4579, -3786, 8930, -7297, 3856
-4263, -4130, -3730, 11134, -5230, 4571
-4007, -3615, -3576, 9065, -2105, 3710
-3842, -3153, -3362, 5741, 512, 1962
-3754, -2781, -3125, 2832, 2301, 236
-3706, -2497, -2899, 1259, 3075, -632
-3695, -2280, -2698, 805, 3141, -942
-3687, -2110, -2520, 1218, 2673, -949
-3673, -1967, -2369, 2109, 2071, -731
-3658, -1831, -2242, 3074, 1538, -372
-3632, -1693, -2131, 3774, 1060, 17
-3606, -1556, -2034, 3936, 843, 281
-3585, -1431, -1956, 3507, 761, 411
-3570, -1345, -1891, 2670, 775, 387
-3570, -1302, -1839, 1865, 947, 225
-3576, -1298, -1793, 1318, 1184, -19
-3588, -1313, -1742, 1105, 1371, -331
-3601, -1315, -1693, 1083, 1443, -581
-3612, -1304, -1638, 1089, 1430, -698
-3627, -1281, -1590, 1020, 1272, -662
-3634, -1253, -1543, 901, 1014, -585
-3638, -1233, -1505, 783, 779, -498
-3641, -1216, -1474, 629, 519, -390
-3640, -1205, -1454, 521, 298, -300
-3637, -1196, -1445, 434, 101, -231
-3632, -1191, -1444, 331, -41, -148
-3633, -1192, -1452, 228, -119, -102
-3629, -1198, -1461, 133, -168, -71
-3624, -1206, -1473, 76, -192, -41
-3622, -1220, -1489, 73, -235, -67
-3616, -1230, -1506, 86, -295, -87
-3606, -1235, -1522, 110, -352, -79
-3595, -1239, -1543, 151, -361, -59
-3582, -1239, -1564, 191, -352, -16
-3572, -1237, -1586, 184, -326, 4
-3562, -1236, -1603, 119, -306, -3
-3556, -1237, -1618, 57, -277, -24
-3549, -1238, -1634, 46, -254, -44
-3543, -1242, -1651, 46, -227, -37
-3535, -1243, -1669, 68, -178, -8
-3525, -1248, -1682, 128, -91, 2
-3521, -1249, -1693, 166, -37, 2
-3518, -1246, -1695, 164, 2, 6
-3517, -1241, -1695, 150, 37, 34
-3515, -1239, -1693, 171, 72, 63
-3512, -1240, -1691, 195, 115, 85
-3514, -1238, -1686, 181, 152, 74
-3517, -1239, -1681, 148, 177, 75
-3523, -1240, -1675, 140, 194, 91
-3530, -1241, -1669, 177, 189, 113
-3536, -1240, -1662, 216, 180, 133
-3540, -1241, -1655, 208, 190, 127
-3547, -1239, -1641, 163, 182, 117
-3552, -1240, -1633, 110, 153, 101
-3554, -1239, -1628, 103, 134, 102
-3556, -1240, -1621, 135, 109, 112
-3559, -1241, -1614, 150, 107, 106
-3563, -1240, -1609, 129, 94, 94
-3569, -1238, -1605, 138, 53, 110
-3579, -1255, -1608, 211, 42, 153
-3601, -1404, -1639, 1865, -155, 465
-3590, -1709, -1703, 7270, -513, 1627
-3554, -1856, -1782, 13862, -749, 3137
-3519, -1701, -1800, 16499, -501, 3989
-3495, -1371, -1740, 13473, 262, 3552
-3499, -1094, -1636, 7779, 1000, 2259
-3517, -976, -1533, 3162, 1438, 778
-3544, -947, -1441, 942, 1541, -77
